week_start,user_id,run_count,total_distance_km,avg_pace_min_per_km,total_elevation_m,total_running_time_s,avg_cadence,avg_hr,longest_run_km,training_load,target_next_week_pace,target_next_week_km
2011-06-13,614320,3,41.19,4.53,177.1,11189,88.0,136.8,16.33,134.315,4.47,37.4
2011-06-20,614320,3,37.4,4.47,158.7,10032,88.0,136.8,12.52,120.427,4.67,109.95
2011-06-27,614320,6,109.95,4.67,157.6,30782,88.0,136.8,23.95,369.515,4.59,84.86
2011-07-04,614320,6,84.86,4.59,48.2,23347,88.0,136.8,21.38,280.263,4.57,74.39
2011-07-11,614320,4,74.39,4.57,354.8,20419,88.0,136.8,30.56,245.115,4.52,24.89
2011-07-18,614320,2,24.89,4.52,85.6,6743,88.0,136.8,12.55,80.945,4.39,81.24
2011-07-25,614320,5,81.24,4.39,640.4,21386,88.0,136.8,29.97,256.723,4.49,46.88
2011-08-01,614320,4,46.88,4.49,244.5,12642,88.0,136.8,12.36,151.758,4.55,57.99
2011-08-15,614320,3,57.99,4.55,191.1,15836,88.0,136.8,33.92,190.099,4.87,35.84
2011-08-22,614320,3,35.84,4.87,31.9,10465,88.0,136.8,18.25,125.624,4.65,27.8
2011-09-26,614320,4,27.8,4.65,139.0,7761,88.0,136.8,12.35,93.165,4.6,53.74
2011-10-03,614320,5,53.74,4.6,420.0,14820,88.0,136.8,12.2,177.903,4.69,80.88
2011-10-10,614320,5,80.88,4.69,325.1,22757,88.0,136.8,23.79,273.181,4.87,86.27
2011-10-17,614320,6,86.27,4.87,85.8,25219,88.0,136.8,16.35,302.735,4.93,24.47
2011-10-24,614320,2,24.47,4.93,143.5,7234,88.0,136.8,12.35,86.839,4.89,77.81
2011-10-31,614320,5,77.81,4.89,769.2,22832,88.0,136.8,23.06,274.081,4.87,74.1
2011-11-07,614320,6,74.1,4.87,610.4,21646,88.0,136.8,13.56,259.844,4.92,53.42
2011-11-14,614320,4,53.42,4.92,516.2,15779,88.0,136.8,14.54,189.415,5.0,62.96
2011-11-21,614320,4,62.96,5.0,491.5,18894,88.0,136.8,16.85,226.808,4.91,83.74
2011-11-28,614320,6,83.74,4.91,740.7,24669,88.0,136.8,20.62,296.133,4.96,95.38
2011-12-05,614320,6,95.38,4.96,710.4,28390,88.0,136.8,21.03,340.801,4.81,78.83
2011-12-12,614320,5,78.83,4.81,493.4,22745,88.0,136.8,20.8,273.037,4.88,43.81
2011-12-19,614320,4,43.81,4.88,458.1,12821,88.0,136.8,13.41,153.906,4.99,66.47
2011-12-26,614320,5,66.47,4.99,658.3,19902,88.0,136.8,16.48,238.908,5.11,24.42
2012-01-02,614320,2,24.42,5.11,259.1,7484,88.0,136.8,12.42,89.84,5.08,5.2
2012-01-09,614320,1,5.2,5.08,57.9,1586,88.0,136.8,5.2,19.039,4.95,41.95
2012-01-16,614320,4,41.95,4.95,410.2,12467,88.0,136.8,12.4,149.657,5.06,35.33
2012-01-23,614320,4,35.33,5.06,431.4,10727,88.0,136.8,12.4,128.77,5.18,71.14
2012-01-30,614320,5,71.14,5.18,576.5,22117,88.0,136.8,24.3,265.498,4.84,34.57
2012-02-06,614320,4,34.57,4.84,462.9,10033,88.0,136.8,12.39,120.439,4.46,12.1
2012-02-13,614320,1,12.1,4.46,93.2,3242,88.0,136.8,12.1,38.918,5.35,23.71
2012-02-20,614320,4,23.71,5.35,351.0,7615,88.0,136.8,11.38,91.412,5.12,36.69
2012-02-27,614320,3,36.69,5.12,425.9,11280,88.0,136.8,16.79,135.408,5.07,20.34
2012-03-05,614320,2,20.34,5.07,165.1,6187,88.0,136.8,15.31,74.27,5.26,7.09
2012-03-12,614320,1,7.09,5.26,31.3,2237,88.0,136.8,7.09,26.853,5.16,6.23
2012-04-09,614320,1,6.23,5.16,76.8,1928,88.0,136.8,6.23,23.144,22.59,2.75
2012-04-23,614320,1,2.75,22.59,16.1,3728,88.0,136.8,2.75,44.752,4.78,12.67
2012-05-14,614320,1,12.67,4.78,85.0,3631,88.0,140.9,12.67,44.878,4.97,31.53
2012-05-21,614320,4,31.53,4.97,349.0,9401,88.0,133.8,15.81,113.124,5.31,14.17
2012-05-28,614320,2,14.17,5.31,87.2,4515,88.0,126.1,13.34,49.661,6.57,7.3
2012-06-25,614320,1,7.3,6.57,49.6,2877,88.0,112.3,7.3,28.341,5.11,24.26
2012-07-02,614320,3,24.26,5.11,255.6,7439,88.0,130.0,8.54,84.727,5.1,22.3
2012-07-09,614320,3,22.3,5.1,184.8,6826,88.0,130.7,12.01,78.631,5.49,9.89
2012-07-16,614320,1,9.89,5.49,73.2,3257,88.0,120.9,9.89,34.541,5.32,1.2
2013-01-28,614320,1,1.2,5.32,2.2,384,88.0,149.1,1.2,5.022,5.11,3.3
2013-02-04,614320,2,3.3,5.11,3.0,1012,88.0,143.2,2.19,12.857,5.18,11.43
2013-02-11,614320,3,11.43,5.18,52.4,3550,88.0,146.4,4.61,45.325,5.16,25.94
2013-02-18,614320,5,25.94,5.16,124.6,8035,88.0,127.4,6.84,33.223,5.28,33.61
2013-02-25,614320,5,33.61,5.28,140.0,10646,88.0,136.8,9.01,127.797,5.36,35.71
2013-03-04,614320,5,35.71,5.36,77.0,11493,88.0,136.8,9.81,137.965,5.37,12.6
2013-03-11,614320,2,12.6,5.37,63.8,4057,88.0,136.8,6.59,48.701,5.58,1.2
2013-03-18,614320,1,1.2,5.58,2.2,402,88.0,136.8,1.2,4.826,5.64,0.88
2013-05-13,614320,1,0.88,5.64,8.4,299,88.0,136.8,0.88,3.589,5.52,5.53
2013-06-10,614320,3,5.53,5.52,27.4,1831,88.0,136.8,2.68,21.98,5.41,21.24
2013-06-17,614320,5,21.24,5.41,193.0,6899,88.0,136.8,6.55,82.817,5.22,6.84
2013-06-24,614320,2,6.84,5.22,28.0,2140,88.0,136.8,3.43,25.689,5.42,43.15
2013-07-01,614320,7,43.15,5.42,144.0,14024,88.0,136.8,7.8,168.348,5.28,38.94
2013-07-08,614320,6,38.94,5.28,168.0,12339,88.0,136.8,11.14,148.12,5.53,23.36
2013-07-15,614320,3,23.36,5.53,73.0,7746,88.0,136.8,12.82,92.985,5.33,46.26
2013-07-22,614320,6,46.26,5.33,402.0,14808,88.0,136.8,14.93,177.759,5.47,37.84
2013-07-29,614320,4,37.84,5.47,217.0,12421,88.0,136.8,14.86,149.105,5.37,38.65
2013-08-12,614320,5,38.65,5.37,300.0,12457,88.0,136.8,14.9,149.537,5.26,34.18
2013-08-19,614320,4,34.18,5.26,183.0,10797,88.0,136.8,16.51,129.61,5.4,61.26
2013-08-26,614320,7,61.26,5.4,167.9,19836,88.0,136.8,18.0,238.116,5.36,28.74
2013-09-02,614320,3,28.74,5.36,55.0,9246,88.0,136.8,12.64,110.991,5.22,82.8
2013-09-09,614320,8,82.8,5.22,343.0,25918,88.0,142.6,14.96,210.245,5.08,49.35
2013-09-16,614320,6,49.35,5.08,342.0,15037,88.0,135.7,14.93,178.48,5.07,52.96
2013-09-23,614320,5,52.96,5.07,221.0,16103,88.0,137.5,15.66,191.698,5.02,39.23
2013-09-30,614320,4,39.23,5.02,285.0,11821,88.0,135.3,15.01,116.974,4.73,33.79
2013-10-07,614320,5,33.79,4.73,190.0,9595,88.0,140.2,8.1,116.99,4.83,20.51
2013-10-14,614320,3,20.51,4.83,66.0,5940,88.0,136.4,8.49,71.25,4.92,23.45
2013-10-21,614320,3,23.45,4.92,62.0,6927,88.0,138.9,9.35,84.895,4.92,62.46
2013-10-28,614320,5,62.46,4.92,322.0,18426,88.0,140.7,15.04,228.462,4.97,59.84
2013-11-04,614320,6,59.84,4.97,387.0,17834,88.0,136.4,20.06,211.659,4.9,30.67
2013-11-18,614320,4,30.67,4.9,283.0,9009,88.0,143.7,11.66,112.327,4.81,17.23
2013-11-25,614320,2,17.23,4.81,174.0,4970,88.0,144.0,12.02,62.919,5.01,33.19
2013-12-02,614320,4,33.19,5.01,144.0,9976,88.0,143.5,11.62,125.927,4.72,5.28
2013-12-09,614320,1,5.28,4.72,2.0,1497,88.0,138.4,5.28,18.174,5.32,4.85
2013-12-23,614320,1,4.85,5.32,24.0,1546,88.0,145.3,4.85,19.705,5.04,51.61
2013-12-30,614320,6,51.61,5.04,359.0,15598,88.0,147.2,12.1,201.798,5.01,24.14
2014-01-06,614320,4,24.14,5.01,429.0,7251,88.0,146.1,8.51,92.965,5.21,48.87
2014-01-13,614320,5,48.87,5.21,193.0,15274,88.0,140.9,14.88,187.793,5.06,32.61
2014-01-20,614320,4,32.61,5.06,303.0,9894,88.0,139.1,14.85,121.442,5.5,83.02
2014-01-27,614320,8,83.02,5.5,479.0,27413,88.0,130.2,15.25,314.406,5.63,36.18
2014-02-03,614320,4,36.18,5.63,308.0,12217,88.0,125.9,12.13,134.631,6.09,16.88
2014-02-10,614320,2,16.88,6.09,309.0,6163,88.0,136.0,8.53,73.579,6.14,8.08
2014-02-24,614320,1,8.08,6.14,19.0,2974,88.0,135.3,8.08,35.297,5.19,5.56
2014-03-24,614320,4,5.56,5.19,15.0,1732,88.0,141.0,2.51,21.523,5.76,1.17
2014-10-13,614320,1,1.17,5.76,3.0,404,88.0,144.0,1.17,5.103,5.79,3.31
2014-10-20,614320,2,3.31,5.79,11.2,1150,88.0,135.4,1.9,13.67,5.71,3.57
2014-10-27,614320,2,3.57,5.71,31.2,1221,88.0,164.5,1.81,17.612,5.4,12.63
2014-11-03,614320,4,12.63,5.4,58.8,4095,88.0,145.2,4.01,52.141,5.47,9.03
2014-11-10,614320,2,9.03,5.47,53.8,2961,88.0,143.8,5.01,37.339,5.93,1.2
2014-12-01,7211094,2,11.42,5.14,37.6,3524,86.3,157.3,7.5,48.622,5.91,6.98
2014-12-15,614320,1,1.2,5.93,7.0,427,88.0,139.0,1.2,5.206,5.39,17.81
2014-12-22,614320,7,17.81,5.39,227.2,5765,88.0,144.7,4.01,73.883,5.44,25.11
2014-12-29,614320,6,25.11,5.44,343.0,8192,88.0,143.6,5.49,103.509,5.69,42.65
2015-01-05,614320,7,42.65,5.69,401.2,14571,88.0,137.6,8.59,175.89,5.56,39.35
2015-01-12,614320,5,39.35,5.56,480.0,13123,88.0,141.2,10.84,162.274,5.43,46.19
2015-01-19,614320,6,46.19,5.43,365.2,15055,88.0,139.2,11.07,183.152,5.4,33.74
2015-01-26,614320,5,33.74,5.4,323.4,10923,88.0,135.8,12.18,130.211,5.53,19.83
2015-02-02,614320,3,19.83,5.53,114.6,6580,88.0,135.1,9.26,78.544,5.3,35.69
2015-02-09,614320,5,35.69,5.3,380.0,11346,88.0,140.5,11.65,139.906,5.54,37.99
2015-02-16,614320,4,37.99,5.54,195.6,12630,88.0,133.8,14.24,150.117,5.78,24.16
2015-02-23,614320,4,24.16,5.78,326.4,8379,88.0,138.4,8.28,40.171,5.32,34.84
2015-03-02,7211094,2,6.98,5.91,71.4,2475,86.3,157.3,5.04,34.149,4.83,15.03
2015-03-02,614320,4,34.84,5.32,126.6,11129,88.0,136.5,12.26,133.387,5.52,47.37
2015-03-09,614320,5,47.37,5.52,113.2,15676,88.0,132.6,13.18,181.586,5.37,64.55
2015-03-16,614320,6,64.55,5.37,318.0,20801,88.0,135.6,16.7,247.709,5.03,56.27
2015-03-23,614320,5,56.27,5.03,389.6,16980,88.0,135.8,18.29,199.781,5.23,64.63
2015-03-30,614320,5,64.63,5.23,285.8,20273,88.0,133.2,19.09,235.766,5.36,16.94
2015-04-06,614320,2,16.94,5.36,54.0,5443,88.0,133.8,11.64,62.92,5.0,54.04
2015-04-13,614320,5,54.04,5.0,303.6,16209,88.0,133.1,21.05,193.716,5.11,34.63
2015-04-20,614320,3,34.63,5.11,111.6,10617,88.0,132.6,12.17,123.297,5.18,59.16
2015-04-27,614320,6,59.16,5.18,570.4,18371,88.0,133.0,13.0,213.356,5.25,64.11
2015-05-04,614320,5,64.11,5.25,601.6,20186,88.0,130.7,20.47,232.82,5.02,14.66
2015-05-11,614320,2,14.66,5.02,45.2,4417,88.0,129.4,7.33,49.844,5.81,50.82
2015-05-18,614320,4,50.82,5.81,713.8,17712,177.1,132.2,20.01,203.293,7.27,64.54
2015-05-25,614320,5,64.54,7.27,1704.0,28142,167.2,126.8,30.11,315.447,5.33,24.41
2015-06-01,614320,2,24.41,5.33,86.0,7805,176.7,133.2,15.6,91.607,4.92,72.59
2015-06-08,614320,8,72.59,4.92,218.0,21441,179.0,135.8,12.71,255.581,5.28,80.04
2015-06-15,614320,8,80.04,5.28,255.0,25361,178.7,126.9,15.59,281.064,5.17,72.7
2015-06-22,614320,5,72.7,5.17,214.0,22555,178.7,127.1,21.01,249.827,5.1,92.75
2015-06-29,614320,9,92.75,5.1,307.0,28401,180.6,129.6,21.7,313.894,5.36,41.67
2015-07-06,614320,4,41.67,5.36,123.0,13408,179.3,124.9,13.45,128.426,5.83,87.66
2015-07-13,614320,7,87.66,5.83,613.0,30661,177.6,120.8,20.52,325.474,5.26,69.98
2015-07-20,614320,6,69.98,5.26,206.0,22076,181.0,130.4,16.24,249.284,5.21,112.56
2015-07-27,614320,10,112.56,5.21,369.0,35179,181.2,127.1,14.36,387.809,5.27,78.2
2015-08-03,614320,6,78.2,5.27,270.0,24713,179.6,125.5,18.01,269.813,4.83,56.67
2015-08-10,614320,6,56.67,4.83,227.0,16434,182.2,130.8,13.63,184.552,5.59,16.09
2015-08-17,614320,3,16.09,5.59,47.0,5399,177.0,117.6,8.01,56.173,5.12,81.42
2015-08-24,614320,8,81.42,5.12,236.0,25012,182.1,125.8,14.0,273.099,5.57,56.63
2015-08-31,7211094,2,15.03,4.83,53.3,4361,86.3,157.3,7.54,60.17,4.94,26.17
2015-08-31,614320,5,56.63,5.57,692.0,18925,182.4,122.2,13.01,202.805,5.89,38.41
2015-09-07,7211094,4,26.17,4.94,97.0,7762,86.3,157.3,11.81,107.095,4.78,22.52
2015-09-07,614320,3,38.41,5.89,740.0,13582,179.7,119.2,13.2,141.799,4.88,41.13
2015-09-14,7211094,3,22.52,4.78,84.6,6456,86.3,157.3,8.05,89.076,4.64,7.62
2015-09-14,614320,4,41.13,4.88,104.0,12040,181.5,134.0,12.74,141.274,4.96,65.68
2015-09-21,7211094,1,7.62,4.64,28.0,2125,86.3,157.3,7.62,29.319,4.57,5.53
2015-09-21,614320,5,65.68,4.96,203.0,19542,181.9,129.5,16.01,221.993,4.76,25.05
2015-09-28,7211094,1,5.53,4.57,20.8,1518,86.3,157.3,5.53,20.944,4.52,4.13
2015-09-28,614320,3,25.05,4.76,76.0,7151,181.8,133.8,11.19,83.919,4.94,64.06
2015-09-28,23177662,1,21.1,8.53,133.7,10800,80.5,145.8,21.1,138.103,6.57,14.0
2015-10-05,7211094,1,4.13,4.52,20.8,1121,86.3,157.3,4.13,15.467,4.7,17.6
2015-10-05,614320,7,64.06,4.94,248.0,18974,181.5,133.2,14.53,220.329,5.28,48.74
2015-10-05,23177662,1,14.0,6.57,88.7,5520,80.5,145.8,14.0,70.586,7.4,20.0
2015-10-12,614320,4,48.74,5.28,146.0,15442,181.8,125.5,13.7,169.899,5.12,51.62
2015-10-19,7211094,3,17.6,4.7,73.0,4968,86.3,157.3,10.51,68.545,4.62,17.33
2015-10-19,614320,4,51.62,5.12,180.0,15859,183.1,128.9,16.6,179.819,5.12,73.84
2015-10-26,614320,6,73.84,5.12,319.0,22677,181.7,128.1,13.1,254.4,5.04,43.7
2015-10-26,23177662,1,20.0,7.4,126.8,8880,80.5,145.8,20.0,113.551,6.47,17.0
2015-11-02,7211094,2,17.33,4.62,10.3,4804,86.3,157.3,9.98,66.283,4.45,10.91
2015-11-02,614320,5,43.7,5.04,146.0,13208,183.6,129.8,13.01,144.765,4.84,13.01
2015-11-02,23177662,1,17.0,6.47,107.8,6600,80.5,145.8,17.0,84.396,6.91,18.8
2015-11-09,614320,2,13.01,4.84,30.0,3780,181.7,136.9,8.0,45.685,4.84,24.46
2015-11-16,614320,4,24.46,4.84,75.0,7109,182.4,135.0,8.41,84.108,4.54,21.88
2015-11-23,7211094,2,10.91,4.45,39.8,2911,86.3,157.3,7.57,40.164,4.62,21.88
2015-11-23,614320,3,21.88,4.54,104.0,5957,183.7,138.8,8.74,72.495,4.66,13.33
2015-11-23,23177662,1,18.8,6.91,119.2,7800,80.5,145.8,18.8,99.741,6.18,17.0
2015-11-30,7211094,4,21.88,4.62,69.1,6067,86.3,157.3,6.02,83.709,4.59,42.23
2015-11-30,23177662,1,17.0,6.18,107.8,6300,80.5,145.8,17.0,80.56,6.18,22.5
2015-12-07,7211094,6,42.23,4.59,146.7,11627,86.3,157.3,10.46,160.422,4.54,29.6
2015-12-07,614320,3,13.33,4.66,66.0,3732,182.7,136.0,5.02,44.601,4.88,9.35
2015-12-14,7211094,5,29.6,4.54,123.3,8072,86.3,157.3,7.54,111.373,4.39,29.98
2015-12-14,614320,2,9.35,4.88,56.0,2735,180.9,135.8,5.3,32.586,4.95,13.48
2015-12-14,23177662,1,22.5,6.18,142.6,8340,80.5,145.8,22.5,106.646,5.92,21.1
2015-12-21,7211094,5,29.98,4.39,98.4,7899,86.3,157.3,7.5,108.986,4.61,25.15
2015-12-21,23177662,1,21.1,5.92,133.7,7500,80.5,145.8,21.1,95.905,6.2,25.5
2015-12-28,7211094,3,25.15,4.61,87.9,6953,86.3,157.3,11.31,95.933,4.59,47.94
2015-12-28,614320,3,13.48,4.95,84.0,4000,179.6,138.8,5.37,48.629,5.09,8.01
2016-01-04,7211094,5,47.94,4.59,167.9,13214,86.3,157.3,12.57,182.319,4.44,5.09
2016-01-04,614320,2,8.01,5.09,20.0,2446,182.8,137.8,4.0,29.576,5.15,12.14
2016-01-04,23177662,1,25.5,6.2,161.6,9480,80.5,145.8,25.5,121.223,5.89,10.0
2016-01-11,614320,3,12.14,5.15,40.0,3756,183.3,131.7,4.13,43.247,4.7,17.55
2016-01-18,614320,4,17.55,4.7,34.0,4950,185.2,141.3,5.03,61.448,5.0,46.39
2016-01-25,7211094,1,5.09,4.44,34.9,1356,86.3,157.3,5.09,18.709,4.36,17.75
2016-01-25,614320,6,46.39,5.0,110.0,13914,184.5,136.4,9.6,166.259,4.93,37.56
2016-02-01,614320,5,37.56,4.93,98.0,11112,185.2,138.3,11.38,134.452,5.03,32.42
2016-02-08,7211094,4,17.75,4.36,38.0,4645,170.8,157.3,6.04,64.089,4.45,24.0
2016-02-08,614320,4,32.42,5.03,82.0,9779,184.5,132.0,11.39,113.379,4.93,32.24
2016-02-15,7211094,3,24.0,4.45,72.0,6410,173.8,157.3,10.23,88.441,4.43,20.78
2016-02-15,614320,4,32.24,4.93,98.0,9534,185.6,134.0,13.14,110.507,5.3,21.06
2016-02-22,7211094,3,20.78,4.43,66.2,5525,175.1,157.3,10.01,76.231,4.51,5.02
2016-02-22,614320,3,21.06,5.3,78.0,6693,182.9,125.8,7.03,73.781,5.14,5.31
2016-02-22,23177662,1,10.0,5.89,63.4,3531,80.5,145.8,10.0,45.152,4.81,5.0
2016-02-29,614320,1,5.31,5.14,28.0,1637,183.0,131.3,5.31,18.854,4.97,4.01
2016-03-07,7211094,1,5.02,4.51,10.2,1359,177.0,157.3,5.02,18.751,4.33,4.08
2016-03-14,614320,1,4.01,4.97,13.0,1196,182.6,138.9,4.01,14.572,4.75,13.12
2016-03-21,614320,3,13.12,4.75,37.0,3742,182.8,138.5,5.09,45.571,4.72,16.08
2016-03-28,614320,3,16.08,4.72,39.0,4551,184.1,141.7,7.01,56.452,4.74,21.05
2016-04-04,7211094,1,4.08,4.33,16.1,1059,173.8,157.3,4.08,14.611,4.62,22.2
2016-04-04,614320,3,21.05,4.74,33.0,5990,183.1,145.3,7.02,76.316,4.99,38.9
2016-04-11,13419295,1,8.91,10.92,45.9,5839,89.7,148.9,8.91,76.275,11.27,2.99
2016-04-11,614320,4,38.9,4.99,99.0,11653,181.5,136.9,13.14,139.757,4.9,25.1
2016-04-18,13419295,1,2.99,11.27,27.5,2019,89.7,148.9,2.99,26.374,7.71,17.44
2016-04-18,7211094,3,22.2,4.62,188.9,6159,172.9,157.3,9.59,84.978,5.92,15.13
2016-04-18,614320,3,25.1,4.9,85.0,7375,185.0,135.7,10.02,72.166,4.88,49.87
2016-04-25,7211094,2,15.13,5.92,18.8,5375,155.6,157.3,10.11,74.161,4.34,9.98
2016-04-25,614320,5,49.87,4.88,184.0,14614,182.9,138.0,14.7,175.349,4.98,42.19
2016-05-02,13419295,2,17.44,7.71,114.6,8069,89.7,148.9,10.07,105.405,5.56,6.33
2016-05-02,7211094,1,9.98,4.34,23.7,2599,174.0,157.3,9.98,35.859,5.35,20.76
2016-05-02,614320,4,42.19,4.98,184.0,12597,182.0,132.8,16.01,145.209,5.18,10.01
2016-05-09,614320,1,10.01,5.18,30.0,3110,178.8,128.0,10.01,34.919,4.96,12.03
2016-05-16,7211094,6,20.76,5.35,36.0,6665,127.2,157.3,11.34,91.96,5.81,14.63
2016-05-16,614320,2,12.03,4.96,57.0,3580,178.4,137.0,7.03,43.114,5.11,15.02
2016-05-23,13419295,1,6.33,5.56,45.5,2113,89.7,148.9,6.33,27.602,4.8,10.41
2016-05-23,7211094,2,14.63,5.81,45.2,5102,154.8,157.3,9.94,70.394,4.65,12.61
2016-05-30,7211094,2,12.61,4.65,52.4,3517,172.8,157.3,11.78,48.525,4.42,9.95
2016-06-06,13419295,2,10.41,4.8,88.5,2996,89.7,148.9,5.25,39.137,4.67,5.11
2016-06-06,7211094,1,9.95,4.42,23.9,2637,173.8,157.3,9.95,36.384,4.61,7.92
2016-06-13,13419295,1,5.11,4.67,43.8,1433,89.7,148.9,5.11,18.719,4.87,16.75
2016-06-13,7211094,2,7.92,4.61,21.5,2193,172.2,157.3,4.96,30.258,5.97,10.44
2016-06-13,614320,3,15.02,5.11,24.0,4610,180.3,140.3,7.01,56.508,4.88,25.03
2016-06-20,13419295,2,16.75,4.87,159.6,4896,89.7,148.9,10.23,63.957,5.58,10.29
2016-06-20,7211094,3,10.44,5.97,20.5,3743,171.1,157.3,7.76,51.644,4.5,2.92
2016-06-20,614320,4,25.03,4.88,29.0,7329,182.5,144.6,7.01,78.68,4.92,19.02
2016-06-27,13419295,1,10.29,5.58,183.6,3443,89.7,148.9,10.29,44.976,4.95,5.72
2016-06-27,614320,3,19.02,4.92,35.0,5612,181.3,139.9,8.01,68.795,5.09,29.11
2016-07-04,13419295,1,5.72,4.95,44.3,1700,89.7,148.9,5.72,22.207,5.08,6.11
2016-07-04,614320,4,29.11,5.09,81.0,8897,179.8,139.2,11.5,94.439,5.11,18.52
2016-07-11,7211094,1,2.92,4.5,11.5,788,174.2,157.3,2.92,10.872,4.95,2.59
2016-07-11,614320,2,18.52,5.11,44.0,5683,181.8,137.6,11.51,43.513,5.1,53.69
2016-07-18,13419295,1,6.11,5.08,43.9,1864,89.7,148.9,6.11,24.349,4.45,10.16
2016-07-18,614320,7,53.69,5.1,1054.0,16417,181.1,133.8,12.2,122.373,4.85,11.03
2016-07-25,13419295,2,10.16,4.45,44.0,2714,89.7,148.9,5.14,35.453,4.51,11.42
2016-07-25,614320,2,11.03,4.85,27.0,3209,180.5,136.8,7.02,38.522,4.87,54.78
2016-08-01,13419295,1,11.42,4.51,55.9,3091,89.7,148.9,11.42,40.378,4.33,5.12
2016-08-01,614320,6,54.78,4.87,164.0,16010,181.8,137.3,13.1,59.232,4.89,4.01
2016-08-08,13419295,1,5.12,4.33,45.7,1331,89.7,148.9,5.12,17.387,4.29,5.21
2016-08-08,614320,1,4.01,4.89,728.0,1176,181.4,136.8,4.01,14.117,4.94,4.0
2016-08-15,13419295,1,5.21,4.29,45.6,1339,89.7,148.9,5.21,17.491,4.08,5.13
2016-08-22,13419295,1,5.13,4.08,36.8,1254,89.7,148.9,5.13,16.381,4.96,5.43
2016-08-22,7211094,1,2.59,4.95,10.3,771,173.0,157.3,2.59,10.638,4.61,5.01
2016-08-22,614320,1,4.0,4.94,23.5,1187,179.6,136.8,4.0,14.249,4.91,11.51
2016-08-29,13419295,1,5.43,4.96,57.7,1615,89.7,148.9,5.43,21.097,5.7,22.7
2016-08-29,7211094,1,5.01,4.61,16.0,1385,171.0,157.3,5.01,19.109,4.84,7.24
2016-08-29,614320,2,11.51,4.91,181.0,3391,178.4,136.8,7.01,40.706,4.98,33.14
2016-09-05,13419295,1,22.7,5.7,730.3,7767,89.7,148.9,22.7,101.46,5.94,40.54
2016-09-05,614320,4,33.14,4.98,59.0,9911,178.0,136.8,11.5,118.974,5.12,58.26
2016-09-12,13419295,2,40.54,5.94,126.3,14455,89.7,148.9,35.48,188.826,4.2,5.19
2016-09-12,614320,6,58.26,5.12,164.0,17883,180.9,136.8,14.34,214.672,5.0,56.18
2016-09-19,13419295,1,5.19,4.2,37.3,1309,89.7,148.9,5.19,17.099,4.93,21.22
2016-09-19,614320,5,56.18,5.0,145.0,16863,180.8,136.8,15.26,202.428,5.21,68.36
2016-09-26,13419295,1,21.22,4.93,10.9,6272,89.7,148.9,21.22,81.931,4.81,10.18
2016-09-26,614320,6,68.36,5.21,417.0,21386,178.8,136.8,13.1,256.723,5.08,23.58
2016-10-03,614320,3,23.58,5.08,85.0,7184,180.5,136.8,11.5,86.238,4.95,69.61
2016-10-10,13419295,1,10.18,4.81,73.2,2941,89.7,148.9,10.18,38.418,4.61,10.03
2016-10-10,7211094,1,7.24,4.84,11.1,2101,168.8,157.3,7.24,28.988,13.9,1.63
2016-10-10,614320,6,69.61,4.95,562.0,20654,181.3,136.8,18.32,247.936,4.87,24.26
2016-10-17,614320,3,24.26,4.87,271.0,7097,178.1,136.8,13.25,85.194,5.12,39.7
2016-10-24,13419295,2,10.03,4.61,44.7,2773,89.7,148.9,5.05,36.224,5.05,25.49
2016-10-24,614320,4,39.7,5.12,234.0,12196,177.3,136.8,13.02,146.404,5.46,19.01
2016-10-31,13419295,5,25.49,5.05,86.2,7726,89.7,148.9,9.5,100.925,5.55,14.22
2016-10-31,17584626,1,0.0,14.81,0.0,4,87.7,89.0,0.0,0.031,3.64,0.18
2016-10-31,614320,2,19.01,5.46,67.0,6233,174.5,136.8,10.7,74.822,5.33,4.01
2016-11-07,13419295,1,14.22,5.55,15.1,4732,89.7,148.9,14.22,61.814,5.33,13.97
2016-11-07,17584626,1,0.18,3.64,0.7,40,87.7,104.3,0.18,0.366,7.33,6.22
2016-11-14,13419295,1,13.97,5.33,68.0,4467,89.7,148.9,13.97,58.352,5.14,10.19
2016-11-14,17584626,2,6.22,7.33,25.1,2736,87.7,130.0,5.03,5.462,0.2,0.24
2016-11-14,614320,1,4.01,5.33,13.0,1280,175.4,136.8,4.01,15.365,5.16,4.0
2016-11-21,13419295,2,10.19,5.14,27.9,3145,89.7,148.9,5.15,41.083,5.59,27.0
2016-11-21,614320,1,4.0,5.16,12.0,1239,175.0,136.8,4.0,14.873,5.45,22.42
2016-11-28,7211094,1,1.63,13.9,6.5,1363,86.3,157.3,1.63,18.806,5.19,4.98
2016-11-28,614320,4,22.42,5.45,93.0,7329,176.8,136.8,7.01,87.979,5.53,4.5
2016-12-05,13419295,3,27.0,5.59,168.4,9049,89.7,148.9,11.7,118.207,4.27,10.43
2016-12-05,614320,1,4.5,5.53,17.0,1491,175.0,136.8,4.5,17.898,5.51,19.21
2016-12-12,13419295,2,10.43,4.27,45.8,2671,89.7,148.9,5.22,34.891,4.71,5.06
2016-12-12,614320,3,19.21,5.51,134.0,6349,176.0,136.8,7.01,76.215,5.42,14.01
2016-12-19,13419295,1,5.06,4.71,36.3,1429,89.7,148.9,5.06,18.667,4.3,8.21
2016-12-19,614320,2,14.01,5.42,3516.0,4558,173.8,136.8,7.01,54.715,5.12,19.09
2016-12-26,13419295,2,8.21,4.3,33.1,2116,89.7,148.9,5.06,27.641,4.79,15.35
